proc openmp cilk
1	1	1
2	0.9026590693	0.8615201502
3	0.8792973624	0.8379790424
4	0.8561986761	0.8105958363
5	0.8711122952	0.7852840949
6	0.8256868687	0.7642989617
7	0.8061559096	0.7220939676
8	0.5356122556	0.6976324634
9	0.4991649339	0.6147999325
10	0.4093187451	0.637151563

